0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,angle,yarnwidth,yarnheight,space,epoxy_e,epoxy_v,epoxy_CLTE,fibre_diameter (mm),fibre_num,fibre_e1,fibre_e2,fibre_e3,fibre_g12,fibre_g23,fibre_g13,fibre_v1,fibre_v2,fibre_v3,fibre_CLTE1,fibre_CLTE2,fibre_CLTE3,E1,E2,E3,G12,G23,G13,v12,v23,v13,CLTE1,CLTE2,CLTE3
0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,30,0.604762964,0.117480038,1.356735092,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,40089000000,39006000000,35893000000,16087000000,14282000000,14556000000,0.1999,0.1935,0.1953,6.29E-06,6.41E-06,6.86E-06
1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,30,0.474020968,0.38815488,1.184941855,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,37067000000,35510000000,35135000000,14601000000,14233000000,14556000000,0.1982,0.1966,0.1985,6.52E-06,6.71E-06,6.77E-06
1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,30,0.418038818,0.121861341,0.890471242,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,41023000000,39711000000,36772000000,16412000000,14776000000,15012000000,0.1989,0.196,0.1972,6.22E-06,6.35E-06,6.75E-06
0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,30,0.983175054,0.240973407,1.974542959,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,41790000000,40525000000,37315000000,16731000000,14940000000,15192000000,0.1991,0.1948,0.1967,6.17E-06,6.30E-06,6.71E-06
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,30,0.337019649,0.110563019,0.812684581,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,37672000000,36290000000,34532000000,14948000000,13874000000,14145000000,0.199,0.1956,0.1967,6.48E-06,6.64E-06,6.92E-06
0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,30,0.385946541,0.146809738,0.922103694,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,37731000000,36324000000,34775000000,14949000000,13982000000,14287000000,0.1986,0.1953,0.1976,6.47E-06,6.64E-06,6.88E-06
0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,30,0.367614084,0.219413084,0.875275804,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,37462000000,35968000000,35091000000,14793000000,14203000000,14514000000,0.198,0.1965,0.1986,6.49E-06,6.67E-06,6.80E-06
1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,30,0.689520541,0.193849883,1.454440414,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,41145000000,39852000000,36838000000,16468000000,14786000000,15021000000,0.199,0.1957,0.1969,6.22E-06,6.34E-06,6.75E-06
1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,30,0.423177028,0.17729416,1.012997219,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,37675000000,36163000000,34724000000,14898000000,14000000000,14282000000,0.1986,0.1963,0.1976,6.47E-06,6.65E-06,6.88E-06
0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,30,0.514460109,0.330008795,1.050434271,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,41127000000,39749000000,38053000000,16373000000,15466000000,15741000000,0.1975,0.1971,0.1994,6.21E-06,6.35E-06,6.56E-06
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,30,0.70482429,0.291214639,1.460754309,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,41167000000,39545000000,37228000000,16366000000,15102000000,15314000000,0.1981,0.1986,0.1982,6.21E-06,6.36E-06,6.66E-06
0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,30,0.302311743,0.104489259,0.64261564,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,40972000000,39480000000,36834000000,16336000000,14871000000,15089000000,0.1986,0.1975,0.1976,6.23E-06,6.37E-06,6.72E-06
1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,30,0.96284061,0.240453405,2.060432166,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,41053000000,39815000000,36692000000,16445000000,14696000000,14933000000,0.1992,0.1952,0.1965,6.22E-06,6.35E-06,6.77E-06
1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,30,0.396862274,0.270375614,0.988142653,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,37133000000,35621000000,34881000000,14660000000,14144000000,14453000000,0.1981,0.197,0.1988,6.51E-06,6.70E-06,6.81E-06
0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,30,0.372038184,0.358583223,0.899222345,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,37328000000,35701000000,35760000000,14656000000,14410000000,14778000000,0.1985,0.1952,0.1976,6.50E-06,6.70E-06,6.70E-06
1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,30,0.284208811,0.100232762,0.654185543,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,38271000000,36930000000,34967000000,15217000000,14060000000,14329000000,0.1989,0.1958,0.1971,6.43E-06,6.58E-06,6.88E-06
0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,30,0.212660207,0.219815277,0.442933863,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,40876000000,39160000000,38861000000,16115000000,15705000000,16067000000,0.1986,0.1956,0.1978,6.23E-06,6.41E-06,6.45E-06
1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,30,0.70194353,0.366817046,1.597382437,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,38742000000,37407000000,35682000000,15428000000,14481000000,14735000000,0.1979,0.1978,0.1988,6.39E-06,6.53E-06,6.78E-06
1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,30,0.69916339,0.344104728,1.597573085,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,38585000000,37298000000,35458000000,15390000000,14379000000,14624000000,0.1981,0.1975,0.1987,6.40E-06,6.54E-06,6.80E-06
1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,30,0.368496359,0.148663226,0.831879567,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,39363000000,38242000000,35888000000,15762000000,14485000000,14748000000,0.1981,0.1961,0.1986,6.34E-06,6.47E-06,6.79E-06
0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,30,0.754344549,0.104499163,1.633849771,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,41107000000,40056000000,36472000000,16522000000,14460000000,14748000000,0.2005,0.1924,0.1946,6.22E-06,6.33E-06,6.83E-06
1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,30,0.331855529,0.232056938,0.7692932,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,37490000000,35985000000,35441000000,14776000000,14330000000,14669000000,0.1979,0.196,0.1986,6.49E-06,6.67E-06,6.75E-06
1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,30,0.568740898,0.284466759,1.202735674,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,40622000000,39193000000,37143000000,16195000000,15098000000,15352000000,0.1978,0.198,0.1993,6.25E-06,6.39E-06,6.65E-06
1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,30,0.947475718,0.170741049,2.090705939,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,40668000000,39566000000,36281000000,16325000000,14424000000,14693000000,0.2001,0.1933,0.1951,6.25E-06,6.37E-06,6.83E-06
0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,1,30,0.303536925,0.30099388,0.67584527,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,39507000000,37824000000,37448000000,15581000000,15216000000,15524000000,0.1983,0.1973,0.1984,6.33E-06,6.51E-06,6.56E-06
0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,30,0.348264385,0.224806133,0.72805084,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,40648000000,39274000000,37582000000,16193000000,15303000000,15560000000,0.1977,0.1976,0.1995,6.24E-06,6.39E-06,6.60E-06
0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,30,0.999501552,0.295641686,2.416542287,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,37752000000,36394000000,34521000000,14989000000,13839000000,14117000000,0.1993,0.1949,0.1964,6.47E-06,6.63E-06,6.93E-06
1,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,30,0.947271995,0.248746126,1.952542097,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,41485000000,40241000000,37140000000,16621000000,14881000000,15136000000,0.1991,0.195,0.1969,6.19E-06,6.32E-06,6.72E-06
1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,30,0.989739901,0.264370379,2.072757084,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,41237000000,39972000000,36918000000,16512000000,14804000000,15046000000,0.199,0.1954,0.1968,6.21E-06,6.33E-06,6.74E-06
0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,30,0.967491977,0.153028492,2.095857461,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,40998000000,39943000000,36423000000,16475000000,14462000000,14740000000,0.2003,0.1927,0.195,6.23E-06,6.34E-06,6.83E-06
1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,30,0.711798892,0.266411781,1.649494111,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,37881000000,36435000000,34910000000,14999000000,14034000000,14340000000,0.1987,0.1954,0.1974,6.46E-06,6.63E-06,6.86E-06
0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,30,0.429109339,0.397635403,1.044831028,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,37194000000,35628000000,35574000000,14627000000,14357000000,14725000000,0.1984,0.1954,0.1982,6.51E-06,6.71E-06,6.72E-06
0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,30,0.457464138,0.122132809,1.133102126,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,37711000000,36416000000,34429000000,14991000000,13772000000,14054000000,0.1995,0.1943,0.1961,6.47E-06,6.63E-06,6.95E-06
0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,30,0.776244884,0.178599632,1.824514208,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,38076000000,36779000000,34707000000,15130000000,13842000000,14142000000,0.1997,0.1934,0.1956,6.45E-06,6.60E-06,6.93E-06
1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,30,0.335762891,0.391814384,0.747577407,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,39495000000,37808000000,37911000000,15522000000,15310000000,15636000000,0.1986,0.1956,0.197,6.33E-06,6.52E-06,6.51E-06
1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,30,0.749016487,0.153783092,1.688526625,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,39886000000,38846000000,35772000000,16008000000,14239000000,14514000000,0.1998,0.1932,0.1956,6.31E-06,6.42E-06,6.87E-06
0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,30,0.853709748,0.218614045,2.004885071,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,38030000000,36715000000,34736000000,15106000000,13871000000,14172000000,0.1995,0.1936,0.196,6.45E-06,6.61E-06,6.92E-06
0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,30,0.976199535,0.398591593,2.188507247,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,39576000000,38327000000,36080000000,15823000000,14581000000,14835000000,0.1982,0.1969,0.1985,6.32E-06,6.46E-06,6.77E-06
1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,30,0.84498548,0.266458141,1.722654602,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,41505000000,40231000000,37333000000,16608000000,15020000000,15273000000,0.1985,0.1958,0.1978,6.19E-06,6.32E-06,6.69E-06
0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,30,0.695158451,0.132252798,1.672574198,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,37997000000,36762000000,34527000000,15128000000,13743000000,14036000000,0.2002,0.1929,0.1948,6.45E-06,6.60E-06,6.96E-06
0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,45,0.973419218,0.153781668,2.405713309,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,42402000000,40459000000,37390000000,17022000000,14810000000,15211000000,0.2051,0.1912,0.1946,6.12E-06,6.31E-06,6.74E-06
1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,45,0.518071448,0.189718681,1.394459671,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,40382000000,38113000000,36318000000,16125000000,14574000000,14965000000,0.2045,0.1952,0.1966,6.24E-06,6.48E-06,6.76E-06
0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,45,0.554011565,0.339827596,1.237709678,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,43185000000,40204000000,39241000000,17044000000,15868000000,16384000000,0.204,0.1969,0.1988,6.05E-06,6.32E-06,6.46E-06
1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,45,0.605089985,0.11819566,1.436835242,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,42869000000,40759000000,37775000000,17162000000,15005000000,15413000000,0.2047,0.1922,0.1955,6.08E-06,6.29E-06,6.70E-06
1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,45,0.923660718,0.266739754,2.066506672,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,43660000000,41256000000,38715000000,17415000000,15461000000,15912000000,0.204,0.1941,0.197,6.03E-06,6.25E-06,6.59E-06
1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,45,0.798066905,0.20908308,2.072671554,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,41296000000,39154000000,36726000000,16519000000,14657000000,15039000000,0.2045,0.1936,0.1959,6.18E-06,6.40E-06,6.76E-06
0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,45,0.954403511,0.364162017,2.525580261,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,40690000000,38369000000,36565000000,16229000000,14697000000,15089000000,0.2042,0.1956,0.197,6.22E-06,6.46E-06,6.74E-06
1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,45,0.298008514,0.192117548,0.685649663,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,42725000000,39894000000,39003000000,16879000000,15770000000,16287000000,0.2037,0.1967,0.1989,6.08E-06,6.35E-06,6.48E-06
0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,45,0.644390057,0.390792254,1.563769446,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,41704000000,39139000000,37934000000,16532000000,15365000000,15817000000,0.2032,0.197,0.1991,6.15E-06,6.40E-06,6.57E-06
0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,45,0.670438457,0.228672055,1.645509553,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,41986000000,39635000000,37403000000,16748000000,15014000000,15409000000,0.204,0.1954,0.1972,6.14E-06,6.36E-06,6.68E-06
0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,45,0.393382003,0.379409544,0.877972036,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,43217000000,40250000000,40360000000,17010000000,16176000000,16836000000,0.2046,0.194,0.1982,6.05E-06,6.33E-06,6.35E-06
1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,45,0.653048044,0.248009756,1.560806786,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,42383000000,39937000000,37919000000,16883000000,15227000000,15661000000,0.2039,0.1953,0.1976,6.11E-06,6.34E-06,6.63E-06
0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,45,0.97918347,0.129655262,2.31675495,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,43203000000,41238000000,37932000000,17337000000,15000000000,15415000000,0.2051,0.1908,0.1945,6.07E-06,6.25E-06,6.70E-06
0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,45,0.614021604,0.154138297,1.657192895,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,40632000000,38531000000,36237000000,16257000000,14447000000,14830000000,0.2048,0.1934,0.1954,6.23E-06,6.45E-06,6.81E-06
1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,45,0.525242229,0.123087767,1.257339103,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,42605000000,40461000000,37629000000,17052000000,14988000000,15386000000,0.2044,0.1931,0.1961,6.10E-06,6.30E-06,6.70E-06
1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,45,0.487521399,0.307673627,1.091788424,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,43046000000,40531000000,39193000000,17088000000,15817000000,16339000000,0.203,0.1956,0.1996,6.06E-06,6.30E-06,6.48E-06
1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,45,0.982204923,0.283220859,2.178715036,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,43730000000,41237000000,38708000000,17424000000,15472000000,15909000000,0.2041,0.1946,0.1969,6.03E-06,6.25E-06,6.59E-06
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,45,0.510307325,0.148034005,1.290639274,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,41765000000,39378000000,37152000000,16641000000,14859000000,15242000000,0.2044,0.1949,0.1958,6.15E-06,6.38E-06,6.71E-06
0,0,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,45,0.273552015,0.164744948,0.672986916,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,41601000000,39166000000,37849000000,16535000000,15297000000,15765000000,0.2034,0.1961,0.1991,6.15E-06,6.40E-06,6.59E-06
0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,45,0.402355368,0.278718656,0.923036402,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,42740000000,39827000000,39066000000,16868000000,15795000000,16325000000,0.2041,0.1967,0.1988,6.08E-06,6.35E-06,6.47E-06
1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,1,45,0.571878021,0.277382463,1.405092859,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,41747000000,39293000000,37695000000,16604000000,15208000000,15652000000,0.2035,0.1961,0.1985,6.15E-06,6.39E-06,6.62E-06
1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,45,0.357905307,0.385463159,0.867108993,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,41895000000,39139000000,39416000000,16521000000,15790000000,16422000000,0.2046,0.1936,0.1979,6.14E-06,6.41E-06,6.41E-06
0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0,45,0.735402554,0.21986626,1.952791233,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,40751000000,38628000000,36415000000,16311000000,14560000000,14943000000,0.2045,0.194,0.1962,6.22E-06,6.44E-06,6.78E-06
1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,0,45,0.365572205,0.336888435,0.973775284,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,40043000000,37444000000,37408000000,15849000000,15096000000,15632000000,0.2047,0.1954,0.1984,6.26E-06,6.54E-06,6.58E-06
1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,45,0.824446499,0.161958023,1.832768501,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,44090000000,41769000000,38788000000,17618000000,15396000000,15836000000,0.2047,0.1925,0.1956,6.01E-06,6.22E-06,6.61E-06
1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,45,0.743422372,0.37878856,1.801214681,25000,0.2,8.00E-06,0.017,3000,72000,72000,72000,30000,30000,30000,0.2,0.2,0.2,5.00E-06,5.00E-06,5.00E-06,41917000000,39042000000,37817000000,16575000000,15317000000,15728000000,0.2041,0.198,0.1978,6.14E-06,6.41E-06,6.59E-06
